chunk_id,article_url,article_title,section_category,chunk_index,total_chunks_in_article,word_count,estimated_tokens,chunk_type,has_code,has_list,heading_breadcrumb
halo_e5f17c76_002_cf3214e39dc2,https://usehalo.com/guide/tax-codes/,Tax Codes,Billing,2,6,236,318,structural_h2,False,False,Tax Codes > Section 2
halo_e5f17c76_003_4e65226bb49d,https://usehalo.com/guide/tax-codes/,Tax Codes,Billing,3,6,236,318,structural_h2,False,False,Tax Codes > Section 3
halo_e5f17c76_004_0ffab3b9e2fb,https://usehalo.com/guide/tax-codes/,Tax Codes,Billing,4,6,236,318,structural_h2,False,False,Tax Codes > Section 4
halo_e5f17c76_005_0b4937d81e02,https://usehalo.com/guide/tax-codes/,Tax Codes,Billing,5,6,236,318,structural_h2,False,False,Tax Codes > Section 5
halo_f93ca12d_000_82c8255c038f,https://usehalo.com/guide/peppol-e-invoicing/,Peppol e-Invoicing,Billing,0,5,156,210,structural_h2,False,False,Peppol e-Invoicing
halo_f93ca12d_001_4f2d2f16f377,https://usehalo.com/guide/peppol-e-invoicing/,Peppol e-Invoicing,Billing,1,5,348,469,structural_h2,False,False,Peppol e-Invoicing > Section 1
halo_f93ca12d_002_bc9d044bba50,https://usehalo.com/guide/peppol-e-invoicing/,Peppol e-Invoicing,Billing,2,5,348,469,structural_h2,False,False,Peppol e-Invoicing > Section 2
halo_f93ca12d_003_9d6fab266f17,https://usehalo.com/guide/peppol-e-invoicing/,Peppol e-Invoicing,Billing,3,5,348,469,structural_h2,False,False,Peppol e-Invoicing > Section 3
halo_f93ca12d_004_6f8af64e18a6,https://usehalo.com/guide/peppol-e-invoicing/,Peppol e-Invoicing,Billing,4,5,348,469,structural_h2,False,False,Peppol e-Invoicing > Section 4
halo_eae032b9_000_93efdf5b87cc,https://usehalo.com/guide/project-management-configuration/,Project Management Configuration,Projects,0,4,70,94,structural_h2,False,False,Project Management Configuration
halo_eae032b9_001_107c6b0fdbbf,https://usehalo.com/guide/project-management-configuration/,Project Management Configuration,Projects,1,4,184,248,structural_h2,False,False,Project Management Configuration > Section 1
halo_eae032b9_002_260324d5916c,https://usehalo.com/guide/project-management-configuration/,Project Management Configuration,Projects,2,4,184,248,structural_h2,False,False,Project Management Configuration > Section 2
halo_eae032b9_003_8a7264a55f5a,https://usehalo.com/guide/project-management-configuration/,Project Management Configuration,Projects,3,4,184,248,structural_h2,False,False,Project Management Configuration > Section 3
halo_e3ddfb7f_000_4a1f2ae87345,https://usehalo.com/guide/project-setup-wizard/,Project Setup Wizard,Projects,0,7,137,184,structural_h2,False,False,Project Setup Wizard
halo_e3ddfb7f_001_0d02884263a6,https://usehalo.com/guide/project-setup-wizard/,Project Setup Wizard,Projects,1,7,206,278,structural_h2,False,False,Project Setup Wizard > Section 1
halo_e3ddfb7f_002_f3a34570841d,https://usehalo.com/guide/project-setup-wizard/,Project Setup Wizard,Projects,2,7,206,278,structural_h2,False,False,Project Setup Wizard > Section 2
halo_e3ddfb7f_003_11467a68c644,https://usehalo.com/guide/project-setup-wizard/,Project Setup Wizard,Projects,3,7,206,278,structural_h2,False,False,Project Setup Wizard > Section 3
halo_e3ddfb7f_004_bb9984da5594,https://usehalo.com/guide/project-setup-wizard/,Project Setup Wizard,Projects,4,7,206,278,structural_h2,False,False,Project Setup Wizard > Section 4
halo_e3ddfb7f_005_0f205376fd7a,https://usehalo.com/guide/project-setup-wizard/,Project Setup Wizard,Projects,5,7,206,278,structural_h2,False,False,Project Setup Wizard > Section 5
halo_e3ddfb7f_006_923b9b696167,https://usehalo.com/guide/project-setup-wizard/,Project Setup Wizard,Projects,6,7,206,278,structural_h2,False,False,Project Setup Wizard > Section 6
halo_bb6b4e90_000_694bb0076c81,https://usehalo.com/guide/project-tracking/,Project Tracking,Projects,0,5,88,118,structural_h2,False,False,Project Tracking
halo_bb6b4e90_001_0d02884263a6,https://usehalo.com/guide/project-tracking/,Project Tracking,Projects,1,5,206,278,structural_h2,False,False,Project Tracking > Section 1
halo_bb6b4e90_002_f3a34570841d,https://usehalo.com/guide/project-tracking/,Project Tracking,Projects,2,5,206,278,structural_h2,False,False,Project Tracking > Section 2
halo_bb6b4e90_003_11467a68c644,https://usehalo.com/guide/project-tracking/,Project Tracking,Projects,3,5,206,278,structural_h2,False,False,Project Tracking > Section 3
halo_bb6b4e90_004_bb9984da5594,https://usehalo.com/guide/project-tracking/,Project Tracking,Projects,4,5,206,278,structural_h2,False,False,Project Tracking > Section 4
halo_3182c3dd_000_40be81584053,https://usehalo.com/guide/ai-report-builder/,AI Report Builder,Reporting,0,4,89,120,structural_h2,False,False,AI Report Builder
halo_3182c3dd_001_30a552109ffd,https://usehalo.com/guide/ai-report-builder/,AI Report Builder,Reporting,1,4,274,369,structural_h2,False,False,AI Report Builder > Section 1
halo_3182c3dd_002_b77290be636e,https://usehalo.com/guide/ai-report-builder/,AI Report Builder,Reporting,2,4,274,369,structural_h2,False,False,AI Report Builder > Section 2
halo_3182c3dd_003_ce138051fad6,https://usehalo.com/guide/ai-report-builder/,AI Report Builder,Reporting,3,4,274,369,structural_h2,False,False,AI Report Builder > Section 3
halo_e1e0d4b5_000_123878c37961,https://usehalo.com/guide/charts-and-graphs-in-reports/,Charts and Graphs in Reports,Reporting,0,5,139,187,structural_h2,False,False,Charts and Graphs in Reports
halo_e1e0d4b5_001_086aa036d144,https://usehalo.com/guide/charts-and-graphs-in-reports/,Charts and Graphs in Reports,Reporting,1,5,368,496,fixed_window,False,False,Charts and Graphs in Reports > Section 1 > (part 1)
halo_e1e0d4b5_002_cab85116dc5e,https://usehalo.com/guide/charts-and-graphs-in-reports/,Charts and Graphs in Reports,Reporting,2,5,285,384,fixed_window,False,False,Charts and Graphs in Reports > Section 1 > (part 2)
halo_e1e0d4b5_003_5f96b9e50b48,https://usehalo.com/guide/charts-and-graphs-in-reports/,Charts and Graphs in Reports,Reporting,3,5,368,496,fixed_window,False,False,Charts and Graphs in Reports > Section 2 > (part 1)
halo_e1e0d4b5_004_f561eae398be,https://usehalo.com/guide/charts-and-graphs-in-reports/,Charts and Graphs in Reports,Reporting,4,5,285,384,fixed_window,False,False,Charts and Graphs in Reports > Section 2 > (part 2)
halo_03892e0d_000_25501b9009a6,https://usehalo.com/guide/common-sql-tables-and-joins/,Common SQL Tables and Joins,Reporting,0,6,100,135,structural_h2,False,False,Common SQL Tables and Joins
halo_03892e0d_001_b67b96597ae7,https://usehalo.com/guide/common-sql-tables-and-joins/,Common SQL Tables and Joins,Reporting,1,6,176,237,structural_h2,False,False,Common SQL Tables and Joins > Section 1
halo_03892e0d_002_7ca6c99c87eb,https://usehalo.com/guide/common-sql-tables-and-joins/,Common SQL Tables and Joins,Reporting,2,6,176,237,structural_h2,False,False,Common SQL Tables and Joins > Section 2
halo_03892e0d_003_bc515315e0df,https://usehalo.com/guide/common-sql-tables-and-joins/,Common SQL Tables and Joins,Reporting,3,6,176,237,structural_h2,False,False,Common SQL Tables and Joins > Section 3
halo_03892e0d_004_a1a0239b1a31,https://usehalo.com/guide/common-sql-tables-and-joins/,Common SQL Tables and Joins,Reporting,4,6,176,237,structural_h2,False,False,Common SQL Tables and Joins > Section 4
halo_03892e0d_005_ca7b468cc964,https://usehalo.com/guide/common-sql-tables-and-joins/,Common SQL Tables and Joins,Reporting,5,6,176,237,structural_h2,False,False,Common SQL Tables and Joins > Section 5
halo_7c497e9c_000_5d655eb8c08e,https://usehalo.com/guide/composite-reports/,Composite Reports,Reporting,0,4,79,106,structural_h2,False,False,Composite Reports
halo_7c497e9c_001_548a3cdff196,https://usehalo.com/guide/composite-reports/,Composite Reports,Reporting,1,4,245,330,structural_h2,False,False,Composite Reports > Section 1
halo_7c497e9c_002_21de7c90d0d5,https://usehalo.com/guide/composite-reports/,Composite Reports,Reporting,2,4,245,330,structural_h2,False,False,Composite Reports > Section 2
halo_7c497e9c_003_60911a91228d,https://usehalo.com/guide/composite-reports/,Composite Reports,Reporting,3,4,245,330,structural_h2,False,False,Composite Reports > Section 3
halo_5311b6a7_000_07ac6469c3ce,https://usehalo.com/guide/configuring-custom-appearances-in-reports/,Configuring Custom Appearances in Reports,Reporting,0,6,100,135,structural_h2,False,False,Configuring Custom Appearances in Reports
halo_5311b6a7_001_b67b96597ae7,https://usehalo.com/guide/configuring-custom-appearances-in-reports/,Configuring Custom Appearances in Reports,Reporting,1,6,176,237,structural_h2,False,False,Configuring Custom Appearances in Reports > Section 1
halo_5311b6a7_002_7ca6c99c87eb,https://usehalo.com/guide/configuring-custom-appearances-in-reports/,Configuring Custom Appearances in Reports,Reporting,2,6,176,237,structural_h2,False,False,Configuring Custom Appearances in Reports > Section 2
halo_5311b6a7_003_bc515315e0df,https://usehalo.com/guide/configuring-custom-appearances-in-reports/,Configuring Custom Appearances in Reports,Reporting,3,6,176,237,structural_h2,False,False,Configuring Custom Appearances in Reports > Section 3
halo_5311b6a7_004_a1a0239b1a31,https://usehalo.com/guide/configuring-custom-appearances-in-reports/,Configuring Custom Appearances in Reports,Reporting,4,6,176,237,structural_h2,False,False,Configuring Custom Appearances in Reports > Section 4
halo_5311b6a7_005_ca7b468cc964,https://usehalo.com/guide/configuring-custom-appearances-in-reports/,Configuring Custom Appearances in Reports,Reporting,5,6,176,237,structural_h2,False,False,Configuring Custom Appearances in Reports > Section 5
halo_4e0a0da8_000_0b8a3b99a297,https://usehalo.com/guide/dashboard-publishing-guide/,Dashboard Publishing Guide,Reporting,0,7,148,199,structural_h2,False,False,Dashboard Publishing Guide
halo_4e0a0da8_001_bb7735f68da7,https://usehalo.com/guide/dashboard-publishing-guide/,Dashboard Publishing Guide,Reporting,1,7,359,484,fixed_window,False,False,Dashboard Publishing Guide > Section 1 > (part 1)
halo_4e0a0da8_002_6899c3fe9105,https://usehalo.com/guide/dashboard-publishing-guide/,Dashboard Publishing Guide,Reporting,2,7,94,126,fixed_window,False,False,Dashboard Publishing Guide > Section 1 > (part 2)
halo_4e0a0da8_003_7c0cbb204a8f,https://usehalo.com/guide/dashboard-publishing-guide/,Dashboard Publishing Guide,Reporting,3,7,359,484,fixed_window,False,False,Dashboard Publishing Guide > Section 2 > (part 1)
halo_4e0a0da8_004_6899c3fe9105,https://usehalo.com/guide/dashboard-publishing-guide/,Dashboard Publishing Guide,Reporting,4,7,94,126,fixed_window,False,False,Dashboard Publishing Guide > Section 2 > (part 2)
halo_4e0a0da8_005_bc13e5b49c19,https://usehalo.com/guide/dashboard-publishing-guide/,Dashboard Publishing Guide,Reporting,5,7,359,484,fixed_window,False,False,Dashboard Publishing Guide > Section 3 > (part 1)
halo_4e0a0da8_006_6899c3fe9105,https://usehalo.com/guide/dashboard-publishing-guide/,Dashboard Publishing Guide,Reporting,6,7,94,126,fixed_window,False,False,Dashboard Publishing Guide > Section 3 > (part 2)
halo_1a1e5305_000_5c02303a1ce5,https://usehalo.com/guide/halo-in-app-dashboard/,Halo In-App Dashboard,Reporting,0,6,117,157,structural_h2,False,False,Halo In-App Dashboard
halo_1a1e5305_001_ff510160af2b,https://usehalo.com/guide/halo-in-app-dashboard/,Halo In-App Dashboard,Reporting,1,6,217,292,structural_h2,False,False,Halo In-App Dashboard > Section 1
halo_1a1e5305_002_4e381c4eb0a9,https://usehalo.com/guide/halo-in-app-dashboard/,Halo In-App Dashboard,Reporting,2,6,217,292,structural_h2,False,False,Halo In-App Dashboard > Section 2
halo_1a1e5305_003_bb861c8a8a12,https://usehalo.com/guide/halo-in-app-dashboard/,Halo In-App Dashboard,Reporting,3,6,217,292,structural_h2,False,False,Halo In-App Dashboard > Section 3
halo_1a1e5305_004_93aed0d33238,https://usehalo.com/guide/halo-in-app-dashboard/,Halo In-App Dashboard,Reporting,4,6,217,292,structural_h2,False,False,Halo In-App Dashboard > Section 4
halo_1a1e5305_005_1b665b7b5040,https://usehalo.com/guide/halo-in-app-dashboard/,Halo In-App Dashboard,Reporting,5,6,217,292,structural_h2,False,False,Halo In-App Dashboard > Section 5
halo_6b1e399c_000_b539d25d4ecb,https://usehalo.com/guide/link-excel-to-halo-report/,Link Excel to Halo Report,Reporting,0,6,91,122,structural_h2,False,False,Link Excel to Halo Report
halo_6b1e399c_001_bd50ac6c2ae7,https://usehalo.com/guide/link-excel-to-halo-report/,Link Excel to Halo Report,Reporting,1,6,165,222,structural_h2,False,False,Link Excel to Halo Report > Section 1
halo_6b1e399c_002_5b97b8fd20a8,https://usehalo.com/guide/link-excel-to-halo-report/,Link Excel to Halo Report,Reporting,2,6,165,222,structural_h2,False,False,Link Excel to Halo Report > Section 2
halo_6b1e399c_003_ff9a824bb45e,https://usehalo.com/guide/link-excel-to-halo-report/,Link Excel to Halo Report,Reporting,3,6,165,222,structural_h2,False,False,Link Excel to Halo Report > Section 3
halo_6b1e399c_004_755524369088,https://usehalo.com/guide/link-excel-to-halo-report/,Link Excel to Halo Report,Reporting,4,6,165,222,structural_h2,False,False,Link Excel to Halo Report > Section 4
halo_6b1e399c_005_fa1c62a0f906,https://usehalo.com/guide/link-excel-to-halo-report/,Link Excel to Halo Report,Reporting,5,6,165,222,structural_h2,False,False,Link Excel to Halo Report > Section 5
halo_c46e36a7_000_15233fd19c76,https://usehalo.com/guide/report-builder/,Report Builder,Reporting,0,4,126,170,structural_h2,False,False,Report Builder
halo_c46e36a7_001_1af1f2b4215f,https://usehalo.com/guide/report-builder/,Report Builder,Reporting,1,4,370,499,structural_h2,False,False,Report Builder > Section 1
halo_c46e36a7_002_f696906c4223,https://usehalo.com/guide/report-builder/,Report Builder,Reporting,2,4,370,499,structural_h2,False,False,Report Builder > Section 2
halo_c46e36a7_003_efe83f8ee672,https://usehalo.com/guide/report-builder/,Report Builder,Reporting,3,4,370,499,structural_h2,False,False,Report Builder > Section 3
halo_13aefd68_000_a73776e0df31,https://usehalo.com/guide/connectwise-rmm-integration/,ConnectWise RMM Integration,Integrations,0,5,117,157,structural_h2,False,False,ConnectWise RMM Integration
halo_13aefd68_001_adeec4cdbcc1,https://usehalo.com/guide/connectwise-rmm-integration/,ConnectWise RMM Integration,Integrations,1,5,359,484,fixed_window,False,False,ConnectWise RMM Integration > Section 1 > (part 1)
halo_13aefd68_002_7cf24a98323a,https://usehalo.com/guide/connectwise-rmm-integration/,ConnectWise RMM Integration,Integrations,2,5,207,279,fixed_window,False,False,ConnectWise RMM Integration > Section 1 > (part 2)
halo_13aefd68_003_61ad828a8218,https://usehalo.com/guide/connectwise-rmm-integration/,ConnectWise RMM Integration,Integrations,3,5,359,484,fixed_window,False,False,ConnectWise RMM Integration > Section 2 > (part 1)
halo_13aefd68_004_e44f016b6a6f,https://usehalo.com/guide/connectwise-rmm-integration/,ConnectWise RMM Integration,Integrations,4,5,207,279,fixed_window,False,False,ConnectWise RMM Integration > Section 2 > (part 2)
halo_3760995b_000_f829ed380b37,https://usehalo.com/guide/ninjaone-integration/,NinjaOne Integration,Integrations,0,5,88,118,structural_h2,False,False,NinjaOne Integration
halo_3760995b_001_adeec4cdbcc1,https://usehalo.com/guide/ninjaone-integration/,NinjaOne Integration,Integrations,1,5,359,484,fixed_window,False,False,NinjaOne Integration > Section 1 > (part 1)
halo_3760995b_002_cc5c5ca7e78c,https://usehalo.com/guide/ninjaone-integration/,NinjaOne Integration,Integrations,2,5,47,63,fixed_window,False,False,NinjaOne Integration > Section 1 > (part 2)
halo_3760995b_003_61ad828a8218,https://usehalo.com/guide/ninjaone-integration/,NinjaOne Integration,Integrations,3,5,359,484,fixed_window,False,False,NinjaOne Integration > Section 2 > (part 1)
halo_3760995b_004_cc5c5ca7e78c,https://usehalo.com/guide/ninjaone-integration/,NinjaOne Integration,Integrations,4,5,47,63,fixed_window,False,False,NinjaOne Integration > Section 2 > (part 2)
halo_2c6cec06_000_a45b49c67363,https://usehalo.com/guide/prtg-integration/,PRTG Integration,Integrations,0,5,136,183,structural_h2,False,False,PRTG Integration
halo_2c6cec06_001_c174aea6fa79,https://usehalo.com/guide/prtg-integration/,PRTG Integration,Integrations,1,5,295,398,structural_h2,False,False,PRTG Integration > Section 1
halo_2c6cec06_002_3e45b57104b3,https://usehalo.com/guide/prtg-integration/,PRTG Integration,Integrations,2,5,295,398,structural_h2,False,False,PRTG Integration > Section 2
halo_2c6cec06_003_a732ab6bfcfd,https://usehalo.com/guide/prtg-integration/,PRTG Integration,Integrations,3,5,295,398,structural_h2,False,False,PRTG Integration > Section 3
halo_2c6cec06_004_9521231f1ca1,https://usehalo.com/guide/prtg-integration/,PRTG Integration,Integrations,4,5,295,398,structural_h2,False,False,PRTG Integration > Section 4
halo_62b3bf14_000_9142b1721d6a,https://usehalo.com/guide/zabbix-integration/,Zabbix Integration,Integrations,0,5,97,130,structural_h2,False,False,Zabbix Integration
halo_62b3bf14_001_adeec4cdbcc1,https://usehalo.com/guide/zabbix-integration/,Zabbix Integration,Integrations,1,5,359,484,fixed_window,False,False,Zabbix Integration > Section 1 > (part 1)
